,id,city,lastUpdated,firstUpdated,measurements,latitude,longitude,modelName,manufacturerName
1707,1051644,,2023-05-31T20:13:29+00:00,2023-05-31T20:09:30+00:00,36,43.00953,-81.275955,PurpleAir Sensor,PurpleAir
1708,218372,,2023-05-31T18:46:43+00:00,2021-01-25T18:51:50+00:00,1262988,53.83619,-113.41379,PurpleAir Sensor,PurpleAir
1709,231158,,2023-05-31T01:32:16+00:00,2021-08-07T01:03:21+00:00,2243868,51.867996,-120.016594,PurpleAir Sensor,PurpleAir
1710,225317,,2023-05-30T22:49:01+00:00,2021-04-27T19:47:00+00:00,2682,53.917835,-122.70818,PurpleAir Sensor,PurpleAir
1711,484309,,2023-05-30T18:50:57+00:00,2023-01-16T00:00:27+00:00,58866,53.486023,-113.463585,PurpleAir Sensor,PurpleAir
1712,72142,,2023-05-23T07:43:18+00:00,2021-01-14T01:18:20+00:00,2278998,53.549854,-113.4861,PurpleAir Sensor,PurpleAir
1713,345239,,2023-05-21T23:11:10+00:00,2022-05-30T17:23:19+00:00,536574,53.594627,-112.338745,PurpleAir Sensor,PurpleAir
1714,234811,,2023-05-19T16:43:58+00:00,2021-09-05T17:58:12+00:00,1114038,43.655052,-79.41449,PurpleAir Sensor,PurpleAir
1715,925566,,2023-05-19T02:15:05+00:00,2023-05-16T03:26:33+00:00,8766,50.639732,-120.36404,PurpleAir Sensor,PurpleAir
1716,925569,,2023-05-19T02:07:51+00:00,2023-05-16T03:42:22+00:00,11172,50.639732,-120.36404,PurpleAir Sensor,PurpleAir
1717,277279,,2023-05-15T15:28:48+00:00,2023-05-08T00:12:18+00:00,26034,53.528893,-113.41582,PurpleAir Sensor,PurpleAir
1718,876440,,2023-05-15T15:27:32+00:00,2023-04-17T22:40:04+00:00,58290,53.528893,-113.41582,PurpleAir Sensor,PurpleAir
1719,876173,,2023-05-15T15:27:30+00:00,2023-04-17T21:44:11+00:00,59106,53.528893,-113.41582,PurpleAir Sensor,PurpleAir
1720,876151,,2023-05-15T15:27:30+00:00,2023-04-17T21:37:10+00:00,56538,53.528893,-113.41582,PurpleAir Sensor,PurpleAir
1721,226924,,2023-05-15T01:31:10+00:00,2021-05-25T20:08:07+00:00,1535706,50.677826,-113.87876,PurpleAir Sensor,PurpleAir
1722,304194,,2023-05-10T19:52:51+00:00,2022-03-29T00:00:21+00:00,666816,62.228733,-133.3558,PurpleAir Sensor,PurpleAir
1723,235802,,2023-05-10T15:09:49+00:00,2021-09-14T20:28:48+00:00,1413936,54.801094,-66.822105,PurpleAir Sensor,PurpleAir
1724,342788,,2023-05-09T20:19:23+00:00,2022-05-24T21:26:49+00:00,53472,53.528946,-113.41584,PurpleAir Sensor,PurpleAir
1725,356044,,2023-05-08T16:25:16+00:00,2022-08-02T17:48:46+00:00,75618,53.529564,-113.41718,PurpleAir Sensor,PurpleAir
1726,69370,,2023-05-08T15:56:16+00:00,2021-01-14T01:18:28+00:00,2125764,52.10362,-106.630554,PurpleAir Sensor,PurpleAir
1727,352838,,2023-05-08T15:11:02+00:00,2022-06-20T20:16:01+00:00,518352,50.6327,-96.99075,PurpleAir Sensor,PurpleAir
1728,220373,,2023-05-03T20:21:44+00:00,2020-12-24T18:01:20+00:00,1375110,50.4266,-105.01881,PurpleAir Sensor,PurpleAir
1729,876197,,2023-05-02T16:36:52+00:00,2023-04-17T21:47:56+00:00,41538,53.529453,-113.41653,PurpleAir Sensor,PurpleAir
1730,876379,,2023-05-02T16:36:30+00:00,2023-04-17T22:21:28+00:00,45318,53.52983,-113.417305,PurpleAir Sensor,PurpleAir
1731,876371,,2023-05-02T16:35:24+00:00,2023-04-17T22:18:42+00:00,41844,53.52983,-113.41776,PurpleAir Sensor,PurpleAir
1732,876262,,2023-05-02T16:35:23+00:00,2023-04-17T22:02:17+00:00,45582,53.529457,-113.416,PurpleAir Sensor,PurpleAir
1733,876340,,2023-05-02T16:33:57+00:00,2023-04-17T22:09:02+00:00,42192,53.529457,-113.41514,PurpleAir Sensor,PurpleAir
1734,876385,,2023-05-02T16:33:13+00:00,2023-04-17T22:23:26+00:00,44970,53.52985,-113.41685,PurpleAir Sensor,PurpleAir
1735,325972,,2023-04-28T11:06:53+00:00,2022-04-28T21:51:04+00:00,672798,43.72737,-79.37926,PurpleAir Sensor,PurpleAir
1736,69814,,2023-04-27T19:53:19+00:00,2021-01-14T01:18:58+00:00,260202,60.75921,-137.52063,PurpleAir Sensor,PurpleAir
1737,221132,,2023-04-23T17:36:22+00:00,2021-02-22T19:03:52+00:00,684930,52.19427,-113.22832,PurpleAir Sensor,PurpleAir
1738,230778,,2023-04-20T19:52:31+00:00,2021-08-03T17:36:10+00:00,1459398,53.090263,-114.46089,PurpleAir Sensor,PurpleAir
1739,61961,,2023-04-19T14:05:30+00:00,2021-01-19T23:58:38+00:00,1743396,43.238224,-79.81494,PurpleAir Sensor,PurpleAir
1740,231441,,2023-04-19T01:46:50+00:00,2021-08-09T20:12:15+00:00,1405674,60.757717,-135.09352,PurpleAir Sensor,PurpleAir
1741,71039,,2023-04-17T19:01:07+00:00,2021-01-14T01:18:40+00:00,1949772,53.509834,-113.53064,PurpleAir Sensor,PurpleAir
1742,304201,,2023-04-17T17:34:56+00:00,2022-03-29T00:01:26+00:00,55284,53.528923,-113.41585,PurpleAir Sensor,PurpleAir
1743,304188,,2023-04-17T17:26:11+00:00,2022-03-29T00:07:07+00:00,56490,53.528923,-113.41585,PurpleAir Sensor,PurpleAir
1744,612966,,2023-04-17T16:40:40+00:00,2023-03-19T19:15:55+00:00,11310,45.896557,-66.69263,PurpleAir Sensor,PurpleAir
1745,273455,,2023-04-17T16:40:17+00:00,2021-11-29T20:42:37+00:00,12816,53.528923,-113.41585,PurpleAir Sensor,PurpleAir
1746,338745,,2023-04-17T14:07:01+00:00,2022-05-13T15:35:16+00:00,121680,44.6471,-63.5737,PurpleAir Sensor,PurpleAir
1747,363946,,2023-04-15T19:41:30+00:00,2022-10-02T17:50:41+00:00,356910,49.25891,-122.77684,PurpleAir Sensor,PurpleAir
1748,337971,,2023-04-13T14:37:56+00:00,2021-12-03T22:00:10+00:00,633264,43.734463,-79.28344,PurpleAir Sensor,PurpleAir
1749,357438,,2023-04-13T14:37:50+00:00,2022-08-23T17:49:06+00:00,427830,49.85191,-124.52403,PurpleAir Sensor,PurpleAir
1750,68424,,2023-04-12T18:58:23+00:00,2021-01-14T01:18:58+00:00,1594602,50.67409,-120.32184,PurpleAir Sensor,PurpleAir
1751,68386,,2023-04-06T15:18:32+00:00,2021-01-14T01:19:06+00:00,512202,53.231014,-114.95514,PurpleAir Sensor,PurpleAir
1752,299644,,2023-04-04T13:59:23+00:00,2022-03-16T23:42:14+00:00,28554,53.529385,-113.41659,PurpleAir Sensor,PurpleAir
1753,299647,,2023-04-04T13:59:05+00:00,2022-03-16T23:50:00+00:00,27798,53.529343,-113.41752,PurpleAir Sensor,PurpleAir
1754,290379,,2023-04-04T13:58:52+00:00,2022-02-17T23:51:04+00:00,31188,53.52936,-113.41799,PurpleAir Sensor,PurpleAir
1755,304186,,2023-04-04T13:58:35+00:00,2022-03-29T00:02:51+00:00,45162,53.529385,-113.41562,PurpleAir Sensor,PurpleAir
1756,614188,,2023-04-04T13:58:32+00:00,2023-03-19T19:00:44+00:00,3330,53.528606,-113.417854,PurpleAir Sensor,PurpleAir
1757,299527,,2023-04-04T13:58:29+00:00,2022-03-14T23:45:52+00:00,33030,53.529404,-113.41617,PurpleAir Sensor,PurpleAir
1758,67944,,2023-03-28T20:58:38+00:00,2021-01-19T23:58:24+00:00,853968,54.885437,-126.20483,PurpleAir Sensor,PurpleAir
1759,68385,,2023-03-27T14:59:52+00:00,2021-01-14T01:18:33+00:00,2173032,53.220043,-114.97735,PurpleAir Sensor,PurpleAir
1760,353883,,2023-03-24T05:58:38+00:00,2021-10-18T21:16:36+00:00,521730,54.006588,-123.97298,PurpleAir Sensor,PurpleAir
1761,231950,,2023-03-22T13:16:25+00:00,2021-08-12T17:42:17+00:00,985572,46.81832,-71.27431,PurpleAir Sensor,PurpleAir
1762,289360,,2023-02-15T23:59:57+00:00,2022-02-16T19:03:44+00:00,859224,46.00369,-66.69773,PurpleAir Sensor,PurpleAir
1763,225320,,2023-02-15T23:59:55+00:00,2021-04-27T20:30:19+00:00,1796778,49.480923,-123.75152,PurpleAir Sensor,PurpleAir
1764,221548,,2023-02-15T23:59:49+00:00,2021-03-01T18:25:58+00:00,824952,50.00987,-113.63977,PurpleAir Sensor,PurpleAir
1765,270677,,2023-02-15T23:59:40+00:00,2022-07-13T16:15:18+00:00,446106,50.217865,-60.67579,PurpleAir Sensor,PurpleAir
1766,357720,,2023-02-15T23:59:40+00:00,2022-08-30T18:30:58+00:00,411702,48.6614,-74.93197,PurpleAir Sensor,PurpleAir
1767,353593,,2023-02-15T23:59:37+00:00,2022-07-01T22:52:09+00:00,526776,54.713856,-127.06383,PurpleAir Sensor,PurpleAir
1768,272865,,2023-02-15T23:59:32+00:00,2022-01-07T09:33:14+00:00,944340,52.149002,-122.17168,PurpleAir Sensor,PurpleAir
1769,351794,,2023-02-15T23:59:02+00:00,2022-06-10T13:41:53+00:00,562848,51.486057,-78.75334,PurpleAir Sensor,PurpleAir
1770,293532,,2023-02-15T23:58:12+00:00,2022-01-20T17:27:47+00:00,608820,49.471195,-123.75134,PurpleAir Sensor,PurpleAir
1771,490099,,2023-02-15T23:58:07+00:00,2023-01-16T00:00:32+00:00,62712,49.260384,-123.07773,PurpleAir Sensor,PurpleAir
1772,575885,,2023-02-15T23:54:18+00:00,2023-02-14T06:05:19+00:00,4884,53.528923,-113.41583,PurpleAir Sensor,PurpleAir
1773,399204,,2023-02-15T23:54:15+00:00,2022-12-05T23:24:34+00:00,170286,43.772118,-65.247955,PurpleAir Sensor,PurpleAir
1774,160471,,2023-02-15T22:29:13+00:00,2021-01-21T21:19:44+00:00,2049474,51.285793,-114.8044,PurpleAir Sensor,PurpleAir
1775,516672,,2023-02-06T21:01:34+00:00,2023-01-24T18:00:04+00:00,27642,49.15588,-121.94034,PurpleAir Sensor,PurpleAir
1776,516693,,2023-02-06T21:01:29+00:00,2023-01-24T18:00:16+00:00,28518,49.215275,-122.985596,PurpleAir Sensor,PurpleAir
1777,64658,,2023-02-01T23:59:50+00:00,2021-01-20T03:01:30+00:00,2170206,54.056145,-122.802605,PurpleAir Sensor,PurpleAir
1778,324683,,2023-02-01T23:59:43+00:00,2021-10-07T20:47:18+00:00,641922,54.054012,-124.01492,PurpleAir Sensor,PurpleAir
1779,516857,,2023-02-01T23:59:29+00:00,2023-01-24T18:03:22+00:00,28788,53.5282,-113.41715,PurpleAir Sensor,PurpleAir
1780,370240,,2023-02-01T23:59:22+00:00,2022-11-05T18:08:49+00:00,266670,53.48433,-113.64922,PurpleAir Sensor,PurpleAir
1781,516687,,2023-02-01T23:57:10+00:00,2023-01-24T17:59:05+00:00,27750,53.528934,-113.41585,PurpleAir Sensor,PurpleAir
1782,65077,,2023-02-01T23:56:50+00:00,2021-01-19T23:58:27+00:00,2149050,53.53904,-113.51928,PurpleAir Sensor,PurpleAir
1783,72903,,2023-02-01T23:56:48+00:00,2021-01-14T01:19:20+00:00,2144160,53.50894,-113.03072,PurpleAir Sensor,PurpleAir
1784,299098,,2023-02-01T23:56:45+00:00,2019-02-18T19:19:40+00:00,776136,45.953236,-75.915924,PurpleAir Sensor,PurpleAir
1785,516833,,2023-02-01T23:51:14+00:00,2023-01-24T17:55:19+00:00,29154,53.528934,-113.41585,PurpleAir Sensor,PurpleAir
1786,352822,,2023-02-01T15:28:40+00:00,2022-06-20T17:44:24+00:00,324648,54.011406,-122.62263,PurpleAir Sensor,PurpleAir
1787,354452,,2023-02-01T14:26:35+00:00,2022-07-14T14:11:28+00:00,388926,48.341858,-69.3951,PurpleAir Sensor,PurpleAir
1788,358199,,2023-01-26T23:19:20+00:00,2022-09-09T11:25:26+00:00,344976,52.31812,-112.72687,PurpleAir Sensor,PurpleAir
1789,220259,,2023-01-26T20:47:34+00:00,2021-02-09T07:55:46+00:00,1712070,53.53884,-114.012726,PurpleAir Sensor,PurpleAir
1790,354317,,2023-01-26T19:26:12+00:00,2022-07-12T15:11:18+00:00,485862,50.136684,-61.80089,PurpleAir Sensor,PurpleAir
1791,347412,,2023-01-25T16:01:39+00:00,2022-06-03T20:40:07+00:00,436254,49.284367,-124.97493,PurpleAir Sensor,PurpleAir
1792,383328,,2023-01-24T17:04:21+00:00,2022-11-21T22:49:51+00:00,73698,53.528893,-113.41586,PurpleAir Sensor,PurpleAir
1793,277067,,2023-01-24T17:02:48+00:00,2022-01-13T14:54:39+00:00,649512,53.528893,-113.41586,PurpleAir Sensor,PurpleAir
1794,218368,,2023-01-24T17:02:23+00:00,2021-01-25T18:40:35+00:00,409056,53.528893,-113.41586,PurpleAir Sensor,PurpleAir
1795,270555,,2023-01-24T11:48:22+00:00,2021-10-27T22:02:16+00:00,1165338,45.61402,-61.364258,PurpleAir Sensor,PurpleAir
1796,270480,,2023-01-19T18:21:07+00:00,2021-10-27T22:01:45+00:00,1032804,52.122757,-122.16096,PurpleAir Sensor,PurpleAir
1797,352840,,2023-01-17T21:19:24+00:00,2022-06-20T20:16:09+00:00,16782,53.72667,-127.64762,PurpleAir Sensor,PurpleAir
1798,320273,,2023-01-17T20:43:35+00:00,2022-04-24T14:30:20+00:00,258450,44.649723,-63.58895,PurpleAir Sensor,PurpleAir
1799,364915,,2023-01-17T17:07:37+00:00,2022-07-22T21:28:52+00:00,12,49.564167,-121.43026,PurpleAir Sensor,PurpleAir
1800,460292,,2023-01-16T23:06:55+00:00,2023-01-04T02:26:43+00:00,29868,53.090675,-106.61149,PurpleAir Sensor,PurpleAir
1801,399177,,2023-01-04T19:07:23+00:00,2022-12-05T23:08:12+00:00,99318,53.528877,-113.41584,PurpleAir Sensor,PurpleAir
1802,399180,,2023-01-04T19:05:43+00:00,2022-07-25T19:15:22+00:00,100578,53.528877,-113.41584,PurpleAir Sensor,PurpleAir
1803,399207,,2023-01-04T19:05:42+00:00,2022-12-05T23:27:55+00:00,99366,53.528877,-113.41584,PurpleAir Sensor,PurpleAir
1804,399213,,2023-01-04T19:05:21+00:00,2022-07-25T17:38:55+00:00,99972,53.528263,-113.415245,PurpleAir Sensor,PurpleAir
1805,383247,,2023-01-04T19:05:11+00:00,2022-11-21T22:04:47+00:00,147858,53.528877,-113.41584,PurpleAir Sensor,PurpleAir
1806,399188,,2023-01-04T19:05:00+00:00,2022-07-25T19:17:12+00:00,100554,53.528877,-113.41584,PurpleAir Sensor,PurpleAir
1807,224716,,2023-01-02T17:56:11+00:00,2021-04-19T16:57:33+00:00,254496,52.464085,-113.734245,PurpleAir Sensor,PurpleAir
1808,299545,,2022-12-24T09:03:52+00:00,2022-03-15T11:43:01+00:00,674994,46.14231,-60.17257,PurpleAir Sensor,PurpleAir
1809,233330,,2022-12-22T23:59:33+00:00,2021-08-24T17:46:54+00:00,1201872,48.015327,-66.68522,PurpleAir Sensor,PurpleAir
1810,480698,,2022-12-19T20:52:13+00:00,2022-12-19T20:52:13+00:00,6,49.865562,-124.54373,PurpleAir Sensor,PurpleAir
1811,62400,,2022-12-17T22:08:34+00:00,2021-01-13T21:53:34+00:00,854611,54.78161,-127.170334,PurpleAir Sensor,PurpleAir
1812,72689,,2022-12-15T14:14:51+00:00,2021-01-19T23:59:40+00:00,1523442,54.631184,-110.16658,PurpleAir Sensor,PurpleAir
1813,230969,,2022-12-14T22:09:09+00:00,2021-08-05T21:06:31+00:00,1246308,60.719624,-135.05882,PurpleAir Sensor,PurpleAir
1814,62399,,2022-12-14T16:26:15+00:00,2021-01-13T21:53:32+00:00,1974552,55.269768,-128.07437,PurpleAir Sensor,PurpleAir
1815,337958,,2022-12-10T13:49:39+00:00,2021-12-06T21:34:04+00:00,454182,43.648872,-79.50428,PurpleAir Sensor,PurpleAir
1816,70115,,2022-12-09T17:36:18+00:00,2021-01-14T01:19:09+00:00,1824786,53.19702,-105.7409,PurpleAir Sensor,PurpleAir
1817,383279,,2022-12-05T19:42:24+00:00,2022-07-25T17:38:57+00:00,43464,53.528908,-113.41584,PurpleAir Sensor,PurpleAir
1818,383369,,2022-12-05T19:39:19+00:00,2022-07-27T20:13:39+00:00,40788,53.528805,-113.41072,PurpleAir Sensor,PurpleAir
1819,383266,,2022-12-05T19:39:15+00:00,2022-11-21T22:25:47+00:00,45096,53.528908,-113.41584,PurpleAir Sensor,PurpleAir
1820,355144,,2022-12-01T18:43:35+00:00,2021-11-17T18:50:04+00:00,243078,50.11782,-122.95601,PurpleAir Sensor,PurpleAir
1821,231469,,2022-11-25T16:37:37+00:00,2021-08-09T22:10:58+00:00,22686,53.528934,-113.415764,PurpleAir Sensor,PurpleAir
1822,1871155,,2022-11-25T15:28:16+00:00,2022-11-25T15:28:16+00:00,13,54.03193,-125.33043,N/A,OpenAQ admin
1823,62398,,2022-11-22T21:16:42+00:00,2021-01-13T21:53:22+00:00,685986,54.696503,-127.0517,PurpleAir Sensor,PurpleAir
1824,317087,,2022-11-22T13:07:42+00:00,2022-04-22T13:53:54+00:00,440622,47.410725,-53.2014,PurpleAir Sensor,PurpleAir
1825,235068,,2022-11-21T21:33:42+00:00,2021-09-07T20:39:57+00:00,720066,49.18867,-122.07328,PurpleAir Sensor,PurpleAir
1826,232368,,2022-11-21T19:12:25+00:00,2021-08-16T21:24:49+00:00,605406,49.86137,-121.442,PurpleAir Sensor,PurpleAir
1827,369084,,2022-11-15T16:35:09+00:00,2022-10-25T19:38:09+00:00,41208,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1828,369086,,2022-11-15T16:34:49+00:00,2022-10-25T19:46:41+00:00,39960,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1829,369064,,2022-11-15T16:34:42+00:00,2022-10-25T18:59:01+00:00,40626,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1830,369078,,2022-11-15T16:34:17+00:00,2022-10-25T19:24:07+00:00,42018,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1831,369081,,2022-11-15T16:34:16+00:00,2022-07-21T20:18:43+00:00,44382,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1832,369079,,2022-11-15T16:34:06+00:00,2022-07-21T20:18:01+00:00,43962,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1833,369085,,2022-11-15T16:34:02+00:00,2022-10-25T19:38:53+00:00,44268,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1834,369069,,2022-11-15T16:33:55+00:00,2022-07-21T20:17:14+00:00,41298,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1835,369080,,2022-11-15T16:33:53+00:00,2022-10-25T19:22:44+00:00,43578,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1836,369068,,2022-11-15T16:33:46+00:00,2022-10-25T19:12:36+00:00,43350,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1837,369088,,2022-11-15T16:33:26+00:00,2022-10-25T19:47:25+00:00,40056,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1838,369067,,2022-11-15T16:33:14+00:00,2022-10-25T19:09:44+00:00,44586,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1839,369066,,2022-11-15T16:32:46+00:00,2022-10-25T19:07:34+00:00,41160,53.529472,-113.41778,PurpleAir Sensor,PurpleAir
1840,369082,,2022-11-15T16:32:17+00:00,2022-07-21T20:17:13+00:00,44316,53.52891,-113.41583,PurpleAir Sensor,PurpleAir
1841,369076,,2022-11-15T16:30:02+00:00,2022-10-25T19:16:55+00:00,44184,53.52944,-113.41646,PurpleAir Sensor,PurpleAir
1842,67304,,2022-11-15T16:03:16+00:00,2021-01-13T22:02:24+00:00,522907,42.952007,-81.22139,PurpleAir Sensor,PurpleAir
1843,345235,,2022-11-14T23:08:45+00:00,2022-05-30T17:13:21+00:00,349566,53.486095,-113.463806,PurpleAir Sensor,PurpleAir
1844,278008,,2022-11-10T19:00:00+00:00,2022-01-25T18:00:00+00:00,1459,53.7603,-112.8803,Government Monitor,Unknown Governmental Organization
1845,221544,,2022-11-09T21:05:14+00:00,2021-03-01T18:21:10+00:00,926946,52.392414,-126.549706,PurpleAir Sensor,PurpleAir
1846,430765,,2022-11-09T21:01:07+00:00,2022-11-09T21:01:07+00:00,6,54.389835,-126.70399,PurpleAir Sensor,PurpleAir
1847,62204,,2022-11-04T00:26:17+00:00,2021-01-13T21:53:52+00:00,1302462,54.092285,-128.61646,PurpleAir Sensor,PurpleAir
1848,233240,,2022-10-28T20:31:33+00:00,2021-08-23T19:45:41+00:00,42654,53.52891,-113.41581,PurpleAir Sensor,PurpleAir
1849,1336876,,2022-10-28T16:17:16+00:00,2022-10-28T16:17:16+00:00,13,52.026794,-110.9513,PurpleAir Sensor,PurpleAir
1850,276138,,2022-10-25T19:28:46+00:00,2022-01-07T09:31:15+00:00,641946,47.389324,-68.30327,PurpleAir Sensor,PurpleAir
1851,354415,,2022-10-25T16:58:43+00:00,2022-07-13T19:15:52+00:00,126858,55.183685,-102.923615,PurpleAir Sensor,PurpleAir
1852,277080,,2022-10-25T15:20:38+00:00,2022-01-13T14:55:39+00:00,648558,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1853,277086,,2022-10-25T15:20:37+00:00,2022-01-13T15:23:09+00:00,652044,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1854,277079,,2022-10-25T15:20:15+00:00,2022-01-13T14:54:28+00:00,653010,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1855,270144,,2022-10-25T15:20:15+00:00,2021-10-18T15:17:47+00:00,713586,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1856,275917,,2022-10-25T15:20:14+00:00,2022-10-12T16:12:32+00:00,25548,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1857,277090,,2022-10-25T15:20:06+00:00,2022-01-13T15:23:08+00:00,654888,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1858,269932,,2022-10-25T15:20:01+00:00,2021-10-14T15:19:37+00:00,383838,53.528515,-113.417435,PurpleAir Sensor,PurpleAir
1859,277081,,2022-10-25T15:19:48+00:00,2022-01-13T14:55:36+00:00,654060,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1860,275916,,2022-10-25T15:19:41+00:00,2022-10-12T16:05:25+00:00,25362,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1861,273439,,2022-10-25T15:19:39+00:00,2022-01-07T09:31:04+00:00,652290,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1862,277082,,2022-10-25T15:19:13+00:00,2022-01-13T14:54:42+00:00,654210,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1863,277076,,2022-10-25T15:19:12+00:00,2022-01-13T14:54:48+00:00,620148,53.528507,-113.41497,PurpleAir Sensor,PurpleAir
1864,277087,,2022-10-25T15:19:09+00:00,2022-01-13T14:54:47+00:00,655026,53.52951,-113.415665,PurpleAir Sensor,PurpleAir
1865,277073,,2022-10-25T15:19:07+00:00,2022-01-13T14:55:30+00:00,621252,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1866,277089,,2022-10-25T15:19:04+00:00,2022-01-13T15:23:04+00:00,651174,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1867,277065,,2022-10-25T15:18:31+00:00,2022-01-13T15:23:16+00:00,623970,53.528507,-113.41687,PurpleAir Sensor,PurpleAir
1868,277064,,2022-10-25T15:18:14+00:00,2022-01-13T14:54:47+00:00,621162,53.5285,-113.41777,PurpleAir Sensor,PurpleAir
1869,277066,,2022-10-25T15:18:12+00:00,2022-01-13T14:55:34+00:00,623040,53.528496,-113.41571,PurpleAir Sensor,PurpleAir
1870,270146,,2022-10-25T15:17:59+00:00,2021-10-18T15:23:32+00:00,685494,53.528515,-113.41718,PurpleAir Sensor,PurpleAir
1871,277074,,2022-10-25T15:17:58+00:00,2022-01-13T14:55:41+00:00,622632,53.528904,-113.41584,PurpleAir Sensor,PurpleAir
1872,354403,,2022-10-25T15:03:02+00:00,2021-03-26T17:07:14+00:00,177564,50.21669,-60.660793,PurpleAir Sensor,PurpleAir
1873,338877,,2022-10-23T23:58:57+00:00,2022-05-13T20:11:10+00:00,326058,49.089634,-116.50626,PurpleAir Sensor,PurpleAir
1874,357158,,2022-10-23T23:53:16+00:00,2022-08-18T18:10:03+00:00,131388,45.5109,-73.5648,PurpleAir Sensor,PurpleAir
1875,223193,,2022-10-23T15:44:12+00:00,2021-03-26T21:30:18+00:00,1544136,44.501465,-78.36126,PurpleAir Sensor,PurpleAir
1876,337980,,2022-10-23T14:00:29+00:00,2022-05-12T17:01:58+00:00,284118,43.59617,-79.52439,PurpleAir Sensor,PurpleAir
1877,222036,,2022-10-21T19:16:18+00:00,2021-03-09T00:11:43+00:00,1256298,53.678696,-112.829155,PurpleAir Sensor,PurpleAir
1878,64900,,2022-10-18T22:38:16+00:00,2021-01-19T23:59:45+00:00,1866858,46.828197,-84.5474,PurpleAir Sensor,PurpleAir
1879,358139,,2022-10-18T17:52:43+00:00,2022-07-22T21:28:52+00:00,132,49.080505,-121.87829,PurpleAir Sensor,PurpleAir
1880,366732,,2022-10-16T18:02:47+00:00,2022-10-13T17:40:03+00:00,6276,53.992146,-122.73126,PurpleAir Sensor,PurpleAir
1881,229293,,2022-10-15T15:43:56+00:00,2021-07-10T00:13:51+00:00,114642,55.83055,-121.8311,PurpleAir Sensor,PurpleAir
1882,67435,,2022-10-11T00:48:38+00:00,2021-01-13T21:54:58+00:00,1744170,50.47272,-120.4874,PurpleAir Sensor,PurpleAir
1883,221237,,2022-10-07T22:23:14+00:00,2021-02-24T15:32:07+00:00,1653522,43.00773,-81.27049,PurpleAir Sensor,PurpleAir
1884,217209,,2022-10-07T16:50:26+00:00,2021-01-20T00:00:14+00:00,1557864,50.19151,-119.5053,PurpleAir Sensor,PurpleAir
1885,354461,,2022-10-07T15:53:37+00:00,2022-07-14T16:43:10+00:00,171582,49.132374,-102.985504,PurpleAir Sensor,PurpleAir
1886,233305,,2022-10-02T03:34:28+00:00,2021-08-19T19:08:03+00:00,482820,45.457165,-65.90551,PurpleAir Sensor,PurpleAir
1887,235430,,2022-09-29T12:35:38+00:00,2021-09-10T18:32:21+00:00,798462,55.16035,-107.582375,PurpleAir Sensor,PurpleAir
1888,67581,,2022-09-28T02:40:53+00:00,2021-01-14T01:19:20+00:00,526248,49.275856,-123.133224,PurpleAir Sensor,PurpleAir
1889,276365,,2022-09-27T00:46:25+00:00,2022-01-07T09:30:21+00:00,403056,52.12861,-122.17183,PurpleAir Sensor,PurpleAir
1890,354457,,2022-09-25T19:09:57+00:00,2022-07-14T15:23:23+00:00,149628,48.344456,-69.402306,PurpleAir Sensor,PurpleAir
1891,219966,,2022-09-14T16:24:36+00:00,2021-02-07T01:10:01+00:00,803322,53.513386,-113.504105,PurpleAir Sensor,PurpleAir
1892,232092,,2022-09-14T01:26:32+00:00,2021-06-23T19:25:09+00:00,1045230,50.36186,-119.06403,PurpleAir Sensor,PurpleAir
1893,70471,,2022-09-12T07:13:16+00:00,2021-01-14T01:18:31+00:00,1071240,43.710945,-79.54411,PurpleAir Sensor,PurpleAir
1894,318969,,2022-09-10T22:32:43+00:00,2022-04-23T22:17:58+00:00,315354,49.43052,-123.67242,PurpleAir Sensor,PurpleAir
1895,357112,,2022-09-08T18:58:09+00:00,2022-08-17T21:57:23+00:00,45414,53.52892,-113.41585,PurpleAir Sensor,PurpleAir
1896,357115,,2022-09-08T18:57:55+00:00,2022-08-17T21:59:27+00:00,44688,53.52892,-113.41585,PurpleAir Sensor,PurpleAir
