,id,name,parameter,displayName,unit,city,lastUpdated,firstUpdated,latitude,longitude,modelName,manufacturerName,max,mean,quant_97.5,quant_02.5,quant_25,quant_75,min
1360,66605,Athabasca University,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:58+00:00,2021-01-19T23:59:34+00:00,54.713703,-113.31401,PurpleAir Sensor,PurpleAir,480.0,37.656289511454595,220.0,0.8055000000000002,6.5,41.0,0.0
1361,66662,15 - Listuguj First Nation,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:47+00:00,2021-01-19T23:58:34+00:00,48.020794,-66.72546,PurpleAir Sensor,PurpleAir,94.0,9.54249572413793,33.40000000000009,1.0,2.9,13.0,0.067
1362,66937,Moody Ave,pm25,PM2.5,µg/m³,None,2024-02-07T08:08:40+00:00,2023-05-07T23:59:25+00:00,50.70089,-120.412575,PurpleAir Sensor,PurpleAir,400.0,31.894325163827,140.0,0.031,16.0,34.0,0.0
1363,66978,Nicola Street West,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:32+00:00,2023-05-07T23:58:53+00:00,50.67321,-120.34138,PurpleAir Sensor,PurpleAir,600.0,28.75495117221418,180.0,0.34,4.7,30.0,0.0
1364,66986,UNBC-PA13,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:24+00:00,2023-05-07T23:59:33+00:00,53.911182,-122.732704,PurpleAir Sensor,PurpleAir,580.0,44.24885949888995,261.9999999999982,0.32,6.0,50.0,0.0
1365,66989,UNBC-PA20,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:20+00:00,2021-01-13T21:55:07+00:00,53.893547,-122.813866,PurpleAir Sensor,PurpleAir,610.0,38.57409281733746,270.0,0.026,3.0,42.0,0.0
1366,66990,cleanairplan.ca-Hazelton-01,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:21+00:00,2021-01-13T21:54:34+00:00,55.255695,-127.67408,PurpleAir Sensor,PurpleAir,150.0,8.546491599667313,55.0,0.017150000000000006,0.97,6.4,0.0
1367,66992,Nicola Street,pm25,PM2.5,µg/m³,None,2024-02-07T14:06:15+00:00,2023-05-08T00:12:18+00:00,50.672516,-120.33783,PurpleAir Sensor,PurpleAir,1800.0,27.188243950332083,140.0,0.41,4.7,30.0,0.0
1368,67077,AlbertaI59-AQM,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:27+00:00,2021-01-13T22:02:57+00:00,53.878532,-119.13545,PurpleAir Sensor,PurpleAir,510.0,26.758700027862915,150.0,0.0036700000000000005,3.4,36.0,0.0
1369,67162,"Bainsville, Ontario, Canada",pm25,PM2.5,µg/m³,None,2024-02-07T14:10:08+00:00,2023-05-07T23:58:30+00:00,45.18045,-74.41148,PurpleAir Sensor,PurpleAir,170.0,10.82406063583815,50.0,0.29,3.2,12.0,0.0
1370,67436,UNBC-PA3,pm25,PM2.5,µg/m³,None,2023-11-07T04:18:52+00:00,2021-01-13T21:56:27+00:00,53.914738,-122.74078,PurpleAir Sensor,PurpleAir,42.0,8.329,36.0,0.036375,1.0,9.15,0.011
1371,67443,Didsbury,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:29+00:00,2021-01-14T01:19:03+00:00,51.667637,-114.12493,PurpleAir Sensor,PurpleAir,390.0,22.137608581677704,110.0,0.16,5.0,27.0,0.0
1372,68144,UNBC-PA12,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:59+00:00,2021-01-14T01:18:25+00:00,53.745213,-122.68103,PurpleAir Sensor,PurpleAir,390.0,23.19793031301483,180.0,0.002805000000000028,1.8,25.0,0.0
1373,68159,Ness Lake,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:18+00:00,2021-01-14T01:18:57+00:00,54.02421,-123.09304,PurpleAir Sensor,PurpleAir,480.0,33.89291276001242,240.0,0.0036,2.8,39.0,0.0
1374,68197,NE,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:05+00:00,2023-05-07T23:59:43+00:00,43.26944,-79.85636,PurpleAir Sensor,PurpleAir,160.0,18.231831571346042,52.0,2.1,8.4,24.0,0.0069
1375,68200,75 Case St. ,pm25,PM2.5,µg/m³,None,2023-06-07T00:52:03+00:00,2021-01-14T01:18:28+00:00,43.25676,-79.83239,PurpleAir Sensor,PurpleAir,100.0,10.928046759259258,44.0,0.5547500000000003,4.275,13.25,0.004
1376,68213,Fairview,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:31+00:00,2023-05-07T23:58:55+00:00,43.24827,-79.82691,PurpleAir Sensor,PurpleAir,160.0,17.77147965116279,52.0,1.9,7.6,24.0,0.0
1377,68222,Si'em Li Lum Gym,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:29+00:00,2021-01-14T01:18:30+00:00,48.773525,-123.70852,PurpleAir Sensor,PurpleAir,86.0,6.585370171555064,37.0,0.11,1.9,6.7,0.0
1378,68223,Sahtlam FH,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:40+00:00,2021-01-14T01:18:38+00:00,48.78173,-123.79625,PurpleAir Sensor,PurpleAir,91.0,5.928574323578133,37.0,0.06,1.4,5.8,0.0
1379,68224,Shawnigan CC,pm25,PM2.5,µg/m³,None,2023-10-02T02:06:33+00:00,2021-01-14T01:19:09+00:00,48.65473,-123.62623,PurpleAir Sensor,PurpleAir,150.0,6.561392380204242,41.0,0.0525,1.6,6.4,0.0
1380,683,Grand Falls Windsor,pm25,PM2.5,µg/m³,NEWFOUNDLAND,2024-01-22T18:30:00+00:00,2016-03-10T08:00:00+00:00,48.92696,-55.659699999999994,Government Monitor,Unknown Governmental Organization,140.0,5.284163402350307,21.0,0.6,2.5,5.8,0.1
1381,68403,H2ORes,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:15+00:00,2021-01-14T01:18:24+00:00,50.659138,-120.38396,PurpleAir Sensor,PurpleAir,760.0,37.33952518878101,210.0,0.04730000000000001,6.5,41.0,0.0
1382,684552,KHMHP - King Crescent,pm25,PM2.5,µg/m³,None,2023-08-24T16:25:31+00:00,2023-03-19T19:02:07+00:00,51.30691,-116.978676,PurpleAir Sensor,PurpleAir,190.0,24.615967859751645,125.74999999999818,0.71,6.0,28.0,0.017
1383,686,WELLINGTON,pm25,PM2.5,µg/m³,PRINCE EDWARD ISLAND,2024-02-07T12:00:00+00:00,2016-03-06T19:00:00+00:00,46.4783,-63.9869,Government Monitor,Unknown Governmental Organization,71.0,6.10514440433213,18.0,1.5,3.5,7.4,0.4
1384,68707,Revy2,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:44+00:00,2021-01-14T01:18:51+00:00,50.994553,-118.19313,PurpleAir Sensor,PurpleAir,610.0,21.716949952486537,110.0,0.2790000000000001,5.0,24.0,0.0
1385,68708,TRL5938D,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:57+00:00,2021-01-14T01:18:36+00:00,49.085926,-117.79036,PurpleAir Sensor,PurpleAir,340.0,16.656992750415053,120.0,0.3,3.4,14.0,0.005
1386,68714,Raven Court,pm25,PM2.5,µg/m³,None,2023-11-05T23:39:07+00:00,2021-01-14T01:19:15+00:00,49.55795,-117.70369,PurpleAir Sensor,PurpleAir,440.0,19.085370954356847,150.0,0.24,3.3,15.0,0.0
1387,68753,UNBC-PA23,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:20+00:00,2023-05-07T23:59:31+00:00,53.895447,-122.79881,PurpleAir Sensor,PurpleAir,600.0,37.12070105361016,240.0,0.021,3.3,42.0,0.0
1388,68842,UNBC-PA14,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:42+00:00,2021-01-14T01:18:26+00:00,54.36268,-128.55585,PurpleAir Sensor,PurpleAir,300.0,7.049584204180064,46.0,0.0033,0.83,6.225,0.0
1389,69065,Massey Heights,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:34+00:00,2021-01-14T01:19:08+00:00,49.228107,-122.90614,PurpleAir Sensor,PurpleAir,110.0,9.461321655172414,42.0,0.8320000000000002,3.6,11.0,0.0
1390,69161,STE-D0-GIL,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:21+00:00,2021-01-14T01:18:28+00:00,45.537743,-73.81926,PurpleAir Sensor,PurpleAir,370.0,13.180126827242525,50.0,0.47275000000000006,3.7,15.0,0.0
1391,69368,AQSU-7177,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:57+00:00,2021-01-14T01:19:06+00:00,50.124706,-113.106476,PurpleAir Sensor,PurpleAir,240.0,24.73643389456252,110.0,2.0,9.0,31.0,0.0
1392,69369,Falls &amp; lugrin,pm25,PM2.5,µg/m³,None,2023-11-02T21:41:39+00:00,2021-01-14T01:18:27+00:00,49.272053,-124.85043,PurpleAir Sensor,PurpleAir,91.0,6.612513873626374,42.0,0.15,1.6,6.2,0.0
1393,69370,Nutana Park,pm25,PM2.5,µg/m³,None,2023-05-08T15:56:16+00:00,2021-01-14T01:18:28+00:00,52.10362,-106.630554,PurpleAir Sensor,PurpleAir,15.0,3.4312921348314607,9.074999999999989,0.75125,1.9,4.4,0.42
1394,69399,Mile-End,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:35+00:00,2021-01-14T01:18:39+00:00,45.523506,-73.60027,PurpleAir Sensor,PurpleAir,200.0,12.239115890083632,46.0,1.2,4.6,14.0,0.19
1395,69590,Coachwood Crescent,pm25,PM2.5,µg/m³,None,2023-07-10T18:11:54+00:00,2021-01-14T01:19:14+00:00,50.218204,-119.11213,PurpleAir Sensor,PurpleAir,140.0,10.90010371257485,49.274999999999864,0.022725000000000002,2.3,12.0,0.0
1396,69605,Village Media Building,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:12+00:00,2021-01-14T01:18:35+00:00,46.513912,-84.33575,PurpleAir Sensor,PurpleAir,340.0,19.862437162683115,92.0,1.2,5.6,22.0,0.027
1397,69692,UNBC-PA32,pm25,PM2.5,µg/m³,None,2024-02-05T01:10:28+00:00,2021-01-14T01:18:48+00:00,53.9217,-122.7322,PurpleAir Sensor,PurpleAir,480.0,34.01763402509653,220.0,0.17,3.4,44.0,0.0067
1398,69721,AQSU-D333,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:04+00:00,2021-01-14T01:18:42+00:00,53.97476,-122.790115,PurpleAir Sensor,PurpleAir,520.0,32.953967991169975,224.24999999999727,0.014,3.0,38.0,0.0
1399,69722,AQSU-9233,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:30+00:00,2021-01-14T01:18:36+00:00,53.995934,-122.79671,PurpleAir Sensor,PurpleAir,460.0,35.594414434724094,230.0,0.17,4.8,42.0,0.0
1400,69729,AQSU-521A,pm25,PM2.5,µg/m³,None,2023-12-06T21:54:01+00:00,2021-01-14T01:19:06+00:00,53.960423,-122.82616,PurpleAir Sensor,PurpleAir,480.0,29.345145241379313,184.0000000000009,0.024,2.8,35.0,0.0
1401,69732,AQSU-A2B1,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:03+00:00,2021-01-14T01:18:51+00:00,53.889565,-122.75596,PurpleAir Sensor,PurpleAir,490.0,29.90455066334992,190.0,0.03,3.2,37.0,0.0
1402,69733,AQSU-D277,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:57+00:00,2021-01-14T01:19:05+00:00,53.911438,-122.87895,PurpleAir Sensor,PurpleAir,460.0,27.129536948123622,190.0,0.0,1.9,31.0,0.0
1403,69734,AQSU-923B,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:00+00:00,2021-01-14T01:18:29+00:00,53.9048,-122.75479,PurpleAir Sensor,PurpleAir,550.0,35.93425014148274,230.0,0.41325,4.3,41.0,0.1
1404,69735,Highridge Drive,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:51+00:00,2021-01-14T01:18:42+00:00,50.650208,-120.16821,PurpleAir Sensor,PurpleAir,180.0,11.299171811460258,60.0,0.0034,2.3,11.0,0.0
1405,69737,AQSU-D363,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:51+00:00,2021-01-14T01:18:31+00:00,49.244152,-123.142456,PurpleAir Sensor,PurpleAir,60.0,6.686849197565025,36.0,0.41325,2.3,7.1,0.014
1406,69740,AQSU-A2A3,pm25,PM2.5,µg/m³,None,2023-08-14T18:23:50+00:00,2021-01-14T01:18:54+00:00,53.983284,-122.80232,PurpleAir Sensor,PurpleAir,450.0,29.854816826156302,273.2499999999982,0.032,2.4,25.0,0.0
1407,69748,AQSU-CCD8,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:38+00:00,2021-01-14T01:18:41+00:00,53.855797,-122.784195,PurpleAir Sensor,PurpleAir,570.0,33.612982154696134,230.0,0.017475000000000008,2.8,39.0,0.0
1408,69775,Egmont,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:33+00:00,2021-01-14T01:18:37+00:00,49.74961,-123.972916,PurpleAir Sensor,PurpleAir,100.0,7.872408584905661,42.0,0.18,2.1,8.5,0.0
1409,69781,BOR-PROJECT_Trailer-2,pm25,PM2.5,µg/m³,None,2023-06-14T15:13:01+00:00,2021-01-14T01:19:15+00:00,45.317726,-75.689766,PurpleAir Sensor,PurpleAir,540.0,47.945576388888895,290.0,0.787,3.875,37.0,0.068
1410,69797,BOR-PROJECT_Trailer-1,pm25,PM2.5,µg/m³,None,2023-06-14T15:11:25+00:00,2021-01-14T01:19:04+00:00,45.31777,-75.69017,PurpleAir Sensor,PurpleAir,420.0,39.746604498269896,248.0000000000001,0.492,3.5,32.0,0.0087
1411,69813,ACA_Campbell Park,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:58+00:00,2021-01-14T01:18:52+00:00,53.555477,-113.28192,PurpleAir Sensor,PurpleAir,410.0,32.87276906674051,180.0,1.2,7.0,39.0,0.0067
1412,69843,AQSU-D7E (Atlin),pm25,PM2.5,µg/m³,None,2024-02-07T14:10:45+00:00,2021-01-14T01:19:11+00:00,59.50447,-133.63092,PurpleAir Sensor,PurpleAir,45.0,5.204167594786729,34.0,0.0,0.021,5.0,0.0
1413,69863,AQSU-DAB6,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:07+00:00,2021-01-14T01:18:34+00:00,53.9126,-122.80243,PurpleAir Sensor,PurpleAir,490.0,31.408528973509934,204.24999999999727,0.0067,2.8,36.0,0.0
1414,69864,ACA_Woodcroft,pm25,PM2.5,µg/m³,None,2023-09-20T20:01:59+00:00,2021-01-14T01:19:14+00:00,53.564735,-113.56231,PurpleAir Sensor,PurpleAir,390.0,34.33285849779087,180.0,1.7,8.0,40.0,0.0033
1415,69866,AQSU-D6C0,pm25,PM2.5,µg/m³,None,2024-02-07T14:06:17+00:00,2021-01-14T01:19:09+00:00,53.877823,-122.655396,PurpleAir Sensor,PurpleAir,1700.0,37.645803919694075,240.0,0.020425000000000013,3.4,40.0,0.0
1416,69869,ACA_Folk Fest 1,pm25,PM2.5,µg/m³,None,2023-08-14T15:36:40+00:00,2021-01-19T23:58:54+00:00,53.535748,-113.47051,PurpleAir Sensor,PurpleAir,260.0,26.405259103641455,110.0,1.9,6.9,35.0,0.43
1417,69871,AQSU-DAE8,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:12+00:00,2021-01-14T01:18:33+00:00,53.873554,-122.79964,PurpleAir Sensor,PurpleAir,600.0,35.52522284137931,244.0000000000009,0.03060000000000001,3.0,40.0,0.0
1418,69875,AQSU-D28A,pm25,PM2.5,µg/m³,None,2024-01-02T17:20:50+00:00,2021-01-14T01:19:17+00:00,53.970356,-122.57566,PurpleAir Sensor,PurpleAir,510.0,33.2273932633904,230.0,0.1,3.4,39.0,0.0
1419,69911,ACA_Jamieson Park,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:16+00:00,2021-01-14T01:18:49+00:00,53.491158,-113.65097,PurpleAir Sensor,PurpleAir,360.0,29.276459674303066,140.0,0.9110000000000003,6.4,36.0,0.0
1420,70100,McMasterville,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:43+00:00,2021-01-14T01:19:02+00:00,45.548714,-73.243225,PurpleAir Sensor,PurpleAir,240.0,10.895288913464197,48.0,0.0,1.2,13.0,0.0
1421,70103,St. Charles,pm25,PM2.5,µg/m³,None,2023-10-09T16:06:52+00:00,2021-01-14T01:19:12+00:00,49.894012,-97.30723,PurpleAir Sensor,PurpleAir,150.0,20.272268103924823,56.0,0.94425,7.6,29.0,0.0
1422,70154,Helmeckn Dr.,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:19+00:00,2021-01-14T01:18:56+00:00,51.648266,-120.04183,PurpleAir Sensor,PurpleAir,240.0,27.31306913996627,130.0,4.4925000000000015,9.0,35.0,3.3
1423,70267,Indian Head,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:47+00:00,2021-01-14T01:18:38+00:00,50.530582,-103.67302,PurpleAir Sensor,PurpleAir,820.0,22.221989729431254,89.0,0.6152500000000001,4.8,29.0,0.0
1424,70279,YK station 2B,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:27+00:00,2021-01-14T01:18:53+00:00,62.45208,-114.36403,PurpleAir Sensor,PurpleAir,870.0,56.27218705492686,354.4999999999982,0.096,3.0,61.5,0.0
1425,70343,Port Alberni,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:35+00:00,2021-01-14T01:19:16+00:00,49.245754,-124.803505,PurpleAir Sensor,PurpleAir,110.0,6.347146399777593,39.0,0.29,1.8,6.1,0.0
1426,70376,Wapiti,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:51+00:00,2021-01-14T01:18:35+00:00,51.090633,-115.33135,PurpleAir Sensor,PurpleAir,370.0,18.147601545680374,84.0,0.028,4.2,23.0,0.0
1427,70377,Coldstream,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:12+00:00,2021-01-14T01:18:49+00:00,50.233093,-119.25957,PurpleAir Sensor,PurpleAir,390.0,20.965066376811595,150.0,0.03222500000000001,3.5,20.0,0.0
1428,70401,"Canmore, Alberta, Canada",pm25,PM2.5,µg/m³,None,2023-09-13T19:48:16+00:00,2021-01-14T01:19:07+00:00,51.089294,-115.34068,PurpleAir Sensor,PurpleAir,400.0,21.651493810565803,100.0,0.058850000000000006,4.9,29.0,0.0
1429,70418,FAP-Thorhild,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:45+00:00,2021-01-14T01:19:13+00:00,54.16194,-113.12362,PurpleAir Sensor,PurpleAir,510.0,37.4175828896284,230.0,1.1,7.1,42.0,0.0
1430,70454,Sunningdale Smoke Eaters,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:54+00:00,2021-01-14T01:18:52+00:00,49.11333,-117.7152,PurpleAir Sensor,PurpleAir,460.0,20.21910463832137,150.0,0.82525,4.7,17.0,0.097
1431,70535,West End,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:11+00:00,2021-01-14T01:19:11+00:00,46.52915,-84.402466,PurpleAir Sensor,PurpleAir,250.0,15.584465872125632,59.875,0.38,4.8,18.75,0.0
1432,70563,AQSU-3317,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:24+00:00,2021-01-14T01:18:48+00:00,51.49611,-107.0625,PurpleAir Sensor,PurpleAir,420.0,24.259767348631463,130.0,0.28,4.2,31.0,0.0
1433,70578,PAS_Crescent Heights,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:42+00:00,2021-01-14T01:18:41+00:00,50.0488,-110.68129,PurpleAir Sensor,PurpleAir,260.0,21.163500965517244,120.0,0.47,4.3,25.0,0.0033
1434,70631,AQSU-5D1A,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:37+00:00,2021-01-14T01:18:56+00:00,62.454,-114.3718,PurpleAir Sensor,PurpleAir,1800.0,73.02010924648083,410.0,0.13550000000000012,2.8,61.5,0.0
1435,70701,ROYALMOUNT,pm25,PM2.5,µg/m³,None,2024-02-01T11:40:26+00:00,2021-01-14T01:19:14+00:00,45.48748,-73.67249,PurpleAir Sensor,PurpleAir,270.0,14.335737299834346,52.47499999999991,0.7752500000000001,4.6,17.0,0.0
1436,70705,"Brown Street, Port Dover",pm25,PM2.5,µg/m³,None,2023-09-04T21:46:49+00:00,2021-01-14T01:18:45+00:00,42.785847,-80.18863,PurpleAir Sensor,PurpleAir,230.0,1.9541322596388482,25.799999999999955,0.0,0.0,0.0,0.0
1437,70848,cleanairplan.ca-houston01,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:15+00:00,2021-01-14T01:18:40+00:00,54.39807,-126.644875,PurpleAir Sensor,PurpleAir,260.0,14.714454721210423,72.0,0.04120000000000001,1.6,17.0,0.0
1438,70908,Parson House,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:32+00:00,2021-01-14T01:18:31+00:00,51.293407,-116.9661,PurpleAir Sensor,PurpleAir,160.0,22.47662455073265,105.99999999999909,1.1,6.8,27.0,0.023
1439,70951,LICA - Cold Lake,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:23+00:00,2021-01-14T01:18:52+00:00,54.413998,-110.2329,PurpleAir Sensor,PurpleAir,610.0,37.65367954733646,190.0,0.69,7.55,42.0,0.02
1440,71033,ACA_RAC,pm25,PM2.5,µg/m³,None,2024-02-04T17:42:24+00:00,2021-01-14T01:18:47+00:00,53.48924,-113.45945,PurpleAir Sensor,PurpleAir,410.0,36.03803899512561,190.0,1.7650000000000006,7.2,41.0,0.3
1441,71059,ACA_Winterburn Industrial,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:39+00:00,2021-01-14T01:19:04+00:00,53.56212,-113.66366,PurpleAir Sensor,PurpleAir,400.0,32.0890720718232,170.0,1.5,7.8,38.0,0.0059
1442,71060,ACA_Augustana,pm25,PM2.5,µg/m³,None,2023-07-21T18:56:50+00:00,2021-01-14T01:19:03+00:00,53.01363,-112.82278,PurpleAir Sensor,PurpleAir,1800.0,36.70820538023797,160.0,0.7690000000000001,5.8,32.0,0.0
1443,71064,Kluane Lake Research Station,pm25,PM2.5,µg/m³,None,2023-12-09T00:58:39+00:00,2021-01-14T01:18:53+00:00,61.02759,-138.41045,PurpleAir Sensor,PurpleAir,63.0,3.256512006812376,27.0,0.0,0.067,2.1,0.0
1444,71071,ACA_Mt Pleasant Park,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:06+00:00,2021-01-14T01:18:50+00:00,53.012997,-112.845474,PurpleAir Sensor,PurpleAir,410.0,29.47254080140392,160.0,1.2,6.8,36.0,0.0
1445,71226,David Lam Park,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:57+00:00,2021-01-14T01:18:39+00:00,49.27121,-123.12664,PurpleAir Sensor,PurpleAir,76.0,11.198864485981309,44.0,1.4475,4.8,13.0,0.32
1446,71298,05,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:11+00:00,2021-01-14T01:19:07+00:00,48.01529,-66.70533,PurpleAir Sensor,PurpleAir,100.0,9.615544398454746,36.0,0.020575000000000003,2.1,14.0,0.0
1447,71347,SWP Stewart,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:44+00:00,2021-01-19T23:58:52+00:00,55.93559,-129.9891,PurpleAir Sensor,PurpleAir,62.0,6.154839581005587,34.0,0.069,1.5,6.8,0.0
1448,71399,Athabasca GeoSpace,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:45+00:00,2021-01-14T01:19:05+00:00,54.602673,-113.64429,PurpleAir Sensor,PurpleAir,640.0,36.08176652260638,230.0,0.5117499999999999,6.175,39.0,0.0
1449,71740,Madeira Park,pm25,PM2.5,µg/m³,None,2024-02-07T13:58:17+00:00,2023-05-07T23:59:38+00:00,49.622463,-124.02543,PurpleAir Sensor,PurpleAir,69.0,7.38398382441371,41.0,0.25125,2.4,8.0,0.0
1450,71742,Terrace Hill,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:58+00:00,2023-05-07T23:58:34+00:00,49.93197,-119.44322,PurpleAir Sensor,PurpleAir,760.0,26.857966136495087,180.0,0.11425000000000012,3.9,23.75,0.0
1451,71743,Lorne Street,pm25,PM2.5,µg/m³,None,2023-08-11T21:21:55+00:00,2023-05-07T23:59:35+00:00,50.678123,-120.33092,PurpleAir Sensor,PurpleAir,3700.0,227.6674090829311,3300.0,0.28950000000000004,4.2,21.0,0.0
1452,71912,WCAS_Hinton1,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:58+00:00,2023-05-07T23:58:22+00:00,53.42713,-117.54381,PurpleAir Sensor,PurpleAir,470.0,31.035640699017907,160.0,0.29525000000000007,5.7,38.0,0.0
1453,71917,cleanairplan.ca-Smithers-DS,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:41+00:00,2023-05-07T23:58:24+00:00,54.785137,-127.185486,PurpleAir Sensor,PurpleAir,180.0,10.224961123986095,60.0,0.047,1.275,8.9,0.0
1454,71926,Braeview Place,pm25,PM2.5,µg/m³,None,2024-02-07T13:59:16+00:00,2021-01-19T23:58:19+00:00,50.65005,-120.36663,PurpleAir Sensor,PurpleAir,600.0,26.994020723956897,160.0,0.6945,6.0,27.0,0.013
1455,71990,NAPS-SNPA_Trailer-2,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:43+00:00,2021-01-14T01:18:21+00:00,45.317554,-75.69054,PurpleAir Sensor,PurpleAir,530.0,17.274822636103153,130.0,0.018650000000000024,1.9,13.0,0.0
1456,72098,AQSU-DA9E,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:45+00:00,2021-01-20T00:00:14+00:00,53.82678,-122.88069,PurpleAir Sensor,PurpleAir,620.0,33.82692071251036,230.0,0.043,2.8,37.0,0.0
1457,72103,ACA_Spruce Grove Fire Services,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:02+00:00,2021-01-19T23:58:36+00:00,53.545223,-113.899765,PurpleAir Sensor,PurpleAir,360.0,30.989071479944677,160.0,1.2,6.6,38.0,0.0067
1458,72142,Edmonton-McCauley,pm25,PM2.5,µg/m³,None,2023-05-23T07:43:18+00:00,2021-01-14T01:18:20+00:00,53.549854,-113.4861,PurpleAir Sensor,PurpleAir,390.0,46.30207547169811,327.7499999999998,0.8490000000000001,4.0,25.0,0.25
1459,72148,PRAMP - Peace River (above valley),pm25,PM2.5,µg/m³,None,2024-02-07T14:09:01+00:00,2021-01-20T00:00:16+00:00,56.229584,-117.32788,PurpleAir Sensor,PurpleAir,600.0,50.558727491029536,290.0,0.6,8.45,53.0,0.0067
1460,72178,cleanairplan.ca-Telkwa-03,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:29+00:00,2021-01-20T00:00:12+00:00,54.691586,-127.05429,PurpleAir Sensor,PurpleAir,170.0,10.97400069175429,63.0,0.029,1.225,9.6,0.0
1461,72372,AQSU-A05E,pm25,PM2.5,µg/m³,None,2023-06-26T17:34:30+00:00,2023-05-29T22:58:03+00:00,53.528915,-113.41584,PurpleAir Sensor,PurpleAir,110.0,25.134431192660553,85.34999999999991,0.25975,7.525,38.0,0.053
1462,724291,SAAQS - 900 Block of Union St,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:47+00:00,2023-03-19T19:01:26+00:00,49.277237,-123.08391,PurpleAir Sensor,PurpleAir,120.0,10.336472427515634,44.0,1.392500000000001,4.5,11.0,0.16
1463,72591,Alexis Park,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:19+00:00,2021-01-19T23:59:06+00:00,50.269924,-119.2861,PurpleAir Sensor,PurpleAir,470.0,22.51556680475007,160.0,0.12,3.5,21.0,0.0
1464,72594,turracaine,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:27+00:00,2021-01-20T00:00:14+00:00,49.263634,-122.74708,PurpleAir Sensor,PurpleAir,200.0,9.260837241379312,43.0,0.6960000000000001,3.4,9.4,0.037
1465,72637,Warman,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:58+00:00,2021-01-14T01:18:20+00:00,52.327534,-106.58253,PurpleAir Sensor,PurpleAir,570.0,31.381555975710736,180.0,0.84,7.0,37.0,0.0
